movie_id	title	rating	votes	gross	countries
2836942	"The Born Losers"	6.0	1342	"$26,535,973 (USA)"	USA
2837037	"The Bostonians"	6.2	1249	"$1,009,700 (USA)"	USA
2837120	"The Bounty"	7.0	15222	"$8,600,000 (USA)"	USA
2837125	"The Bounty Hunter"	5.5	77247	"$67,061,228 (USA)"	USA
2837140	"The Bourne Identity"	7.9	322085	"$121,661,683 (USA)"	USA
2837442	"The Boy Who Could Fly"	6.4	3896	"$7,177,431 (USA)"	USA
2837585	"The Boys from Brazil"	7.1	18037	"$19,000,000 (USA)"	USA
2837650	"The Brady Bunch Movie"	5.9	15564	"$46,576,136 (USA)"	USA
2837873	"The Break-Up"	5.8	86518	"$118,703,275 (USA)"	USA
2837895	"The Breakfast Club"	7.9	204398	"$45,875,171 (USA)"	USA
2838195	"The Bridge on the River Kwai"	8.3	117491	"$33,300,000 (USA)"	USA
2838208	"The Bridges of Madison County"	7.5	46109	"$71,516,617 (USA)"	USA
2838425	"The Broadway Melody"	6.5	3665	"$2,808,000 (USA)"	USA
2838620	"The Brother from Another Planet"	6.8	4073	"$3,700,000 (USA)"	USA
2838689	"The Brothers McMullen"	6.6	5859	"$10,246,600 (USA)"	USA
2838792	"The Bucket List"	7.4	154200	"$93,466,502 (USA)"	USA
2839390	"The Butcher's Wife"	5.2	4873	"$9,689,816 (USA)"	USA
2839399	"The Butler"	7.1	63532	"$116,632,095 (USA)"	USA
2839477	"The Butterfly Effect"	7.7	289669	"$57,938,693 (USA)"	USA
2839599	"The Cabin in the Woods"	7.1	214720	"$42,073,277 (USA)"	USA
2839613	"The Cable Guy"	6.0	100475	"$60,240,295 (USA)"	USA
2839783	"The Call"	6.7	71694	"$51,872,378 (USA)"	USA
2840008	"The Campaign"	6.2	91767	"$86,907,746 (USA)"	USA
2840160	"The Cannonball Run"	6.1	22514	"$72,179,579 (USA)"	USA
2840522	"The Carpetbaggers"	6.5	1309	"$28,409,547 (USA)"	USA
2841017	"The Cave"	5.0	25249	"$15,007,991 (USA)"	USA
2841045	"The Caveman's Valentine"	6.0	5276	"$687,194 (USA)"	USA
2841087	"The Celestine Prophecy"	4.9	2629	"$617,236 (USA)"	USA
2841088	"The Cell"	6.3	70230	"$61,334,059 (USA)"	USA
2841127	"The Celluloid Closet"	7.7	4552	"$1,507,800 (USA)"	USA
2841256	"The Challenge"	6.4	1177	"$3,534,852 (USA)"	USA
2841302	"The Chamber"	5.9	9331	"$14,551,359 (USA)"	USA
2841325	"The Champ"	6.7	5356	"$30,441,738 (USA)"	USA
2841400	"The Change-Up"	6.4	120624	"$37,081,475 (USA)"	USA
2841544	"The Chase"	5.7	12900	"$8,009,329 (USA)"	USA
2842039	"The China Syndrome"	7.4	17958	"$51,718,367 (USA)"	USA
2842088	"The Chipmunk Adventure"	7.2	3724	"$6,804,312 (USA)"	USA
2842120	"The Chocolate War"	6.9	1573	"$303,624 (USA)"	USA
2842408	"The Chronicles of Narnia: The Voyage of the Dawn Treader"	6.4	82382	"$104,386,950 (USA)"	USA
2842415	"The Chronicles of Riddick"	6.7	159788	"$57,761,012 (USA)"	USA
2842477	"The Cider House Rules"	7.4	71229	"$57,545,092 (USA)"	USA
2842490	"The Cincinnati Kid"	7.3	9841	"$15,260,000 (USA)"	USA
2842766	"The Clan of the Cave Bear"	5.3	4443	"$1,953,732 (USA)"	USA
2842937	"The Client"	6.7	39968	"$92,115,211 (USA)"	USA
2843006	"The Clock"	7.5	1901	"$2,783,000 (USA)"	USA
2843723	"The Color of Money"	7.0	49009	"$52,293,982 (USA)"	USA
2843743	"The Color Purple"	7.8	52107	"$98,467,863 (USA)"	USA
2843878	"The Comedians"	6.5	1219	"$5,200,000 (USA)"	USA
2843880	"The Comedians of Comedy"	7.5	1898	"$549 (USA)"	USA
2843929	"The Comfort of Strangers"	6.5	2650	"$1,244,381 (USA)"	USA
2844009	"The Commitments"	7.5	22553	"$14,919,570 (USA)"	USA
2844113	"The Competition"	6.7	1336	"$14,287,755 (USA)"	USA
2844411	"The Conjuring"	7.5	201772	"$137,400,141 (USA)"	USA
2844460	"The Conqueror"	3.3	2174	"$4,500,000 (USA)"	USA
2844598	"The Contender"	7.0	18855	"$17,872,723 (USA)"	USA
2844706	"The Conversation"	8.0	63387	"$4,420,000 (USA)"	USA
2845125	"The Cotton Club"	6.5	11056	"$25,928,721 (USA)"	USA
2845150	"The Couch Trip"	5.6	3284	"$11,005,304 (USA)"	USA
2845441	"The Cove"	8.5	34635	"$857,005 (USA)"	USA
2845578	"The Cowboy Way"	5.7	5667	"$20,277,185 (USA)"	USA
2845597	"The Cowboys"	7.4	8651	"$7,500,000 (USA)"	USA
2845675	"The Craft"	6.2	47920	"$24,881,000 (USA)"	USA
2846080	"The Croods"	7.3	110930	"$187,168,425 (USA)"	USA
2846194	"The Crossing Guard"	6.4	9176	"$832,910 (USA)"	USA
2846214	"The Crow"	7.6	118108	"$50,693,162 (USA)"	USA
2846334	"The Crush"	5.6	10428	"$13,609,396 (USA)"	USA
2846575	"The Cure"	7.7	6347	"$2,568,429 (USA)"	USA
2846638	"The Curious Case of Benjamin Button"	7.8	361781	"$127,509,326 (USA)"	USA
2846673	"The Curse"	4.9	1120	"$1,930,001 (USA)"	USA
2846790	"The Curse of the Were-Rabbit"	7.6	82334	"$56,110,897 (USA)"	USA
2846868	"The Cutting Edge"	6.8	13873	"$25,105,517 (USA)"	USA
2847073	"The Damned Don't Cry"	7.1	1268	"$1,540,000 (USA)"	USA
2847388	"The Dark Crystal"	7.2	34661	"$40,577,001 (USA)"	USA
2847857	"The Day After Tomorrow"	6.4	265642	"$186,740,799 (USA)"	USA
2847962	"The Day of the Dolphin"	6.0	1814	"$2,300,000 (USA)"	USA
2847967	"The Day of the Locust"	7.2	3494	"$17,793,000 (USA)"	USA
2848014	"The Day the Earth Stood Still"	5.5	122657	"$79,366,978 (USA)"	USA
2848139	"The Dead"	7.3	4659	"$4,370,078 (USA)"	USA
2848250	"The Dead Pool"	6.3	25940	"$37,903,295 (USA)"	USA
2848287	"The Dead Zone"	7.3	36466	"$20,766,000 (USA)"	USA
2848729	"The Decline of Western Civilization Part II: The Metal Years"	7.3	1722	"$373,743 (USA)"	USA
2848961	"The Delta Force"	5.5	12505	"$17,768,900 (USA)"	USA
2849171	"The Descendants"	7.4	178404	"$82,584,160 (USA)"	USA
2849525	"The Devil Inside"	4.1	27219	"$53,261,944 (USA)"	USA
2849580	"The Devil Wears Prada"	6.8	218451	"$124,740,460 (USA)"	USA
2849756	"The Devil's Own"	6.0	37243	"$42,868,348 (USA)"	USA
2849790	"The Devil's Rejects"	6.9	66643	"$17,044,981 (USA)"	USA
2850030	"The Diary of Anne Frank"	7.4	8551	"$5,014,000 (USA)"	USA
2850087	"The Dictator"	6.4	171836	"$59,650,222 (USA)"	USA
2850153	"The Dilemma"	5.3	38426	"$48,475,290 (USA)"	USA
2850318	"The Dirty Dozen"	7.8	45388	"$45,300,000 (USA)"	USA
2850554	"The Distinguished Gentleman"	5.8	10349	"$46,666,502 (USA)"	USA
2850742	"The Doctor"	6.8	3497	"$38,120,905 (USA)"	USA
2851153	"The Doom Generation"	5.8	9915	"$259,319 (USA)"	USA
2851244	"The Doors"	7.2	59990	"$35,183,792 (USA)"	USA
2851665	"The Dream Team"	6.4	8602	"$28,890,240 (USA)"	USA
2852816	"The Electric Horseman"	6.2	4793	"$61,801,971 (USA)"	USA
2853126	"The Emperor's New Groove"	7.3	97888	"$89,302,687 (USA)"	USA
2853598	"The Endless Summer 2"	7.6	1356	"$2,155,385 (USA)"	USA
2853669	"The Enforcer"	6.7	26696	"$46,200,000 (USA)"	USA
2853776	"The Entity"	6.6	9321	"$13,277,558 (USA)"	USA
2854355	"The Evil That Men Do"	5.9	1906	"$13,102,025 (USA)"	USA
2854578	"The Exorcist"	8.0	241892	"$232,906,145 (USA)"	USA
2854582	"The Exorcist III"	6.3	15355	"$26,098,824 (USA)"	USA
2854648	"The Experts"	4.5	1695	"$169,203 (USA)"	USA
2855027	"The Fabulous Baker Boys"	6.8	15555	"$16,823,529 (USA)"	USA
2855472	"The Fall of the Roman Empire"	6.7	5278	"$4,750,000 (USA)"	USA
2855598	"The Family"	6.4	65517	"$36,918,811 (USA)"	USA
2855658	"The Family Man"	6.7	75868	"$75,793,305 (USA)"	USA
2856182	"The Favor"	5.2	1867	"$3,134,081 (USA)"	USA
2856543	"The Fiendish Plot of Dr. Fu Manchu"	4.9	1438	"$10,697,276 (USA)"	USA
2856988	"The Final Conflict"	5.5	11486	"$20,471,342 (USA)"	USA
2856992	"The Final Countdown"	6.7	13886	"$16,647,800 (USA)"	USA
2857019	"The Final Destination"	5.1	61304	"$66,477,700 (USA)"	USA
2857383	"The Firm"	6.8	73882	"$158,348,367 (USA)"	USA
2857621	"The First Power"	5.6	2210	"$22,424,195 (USA)"	USA
2857715	"The First Wives Club"	6.1	26934	"$105,489,203 (USA)"	USA
2857761	"The Fisher King"	7.6	53730	"$41,895,491 (USA)"	USA
2857861	"The Five Heartbeats"	7.5	2170	"$8,750,400 (USA)"	USA
2858025	"The Flamingo Kid"	6.2	3502	"$23,859,382 (USA)"	USA
2858164	"The Flintstones"	4.8	53264	"$130,512,915 (USA)"	USA
2858351	"The Fly"	7.1	12273	"$3,000,000 (USA)"	USA
2858352	"The Fly"	7.5	95682	"$40,456,565 (USA)"	USA
2858369	"The Fly II"	4.8	14345	"$20,021,322 (USA)"	USA
2858625	"The Forbidden Dance"	3.3	1188	"$1,823,154 (USA)"	USA
2858633	"The Forbidden Kingdom"	6.6	78403	"$52,075,270 (USA)"	USA
2858947	"The Forsaken"	5.3	6871	"$7,288,451 (USA)"	USA
2859128	"The Four Seasons"	7.2	2908	"$50,427,646 (USA)"	USA
2859238	"The Fox and the Hound"	7.3	50653	"$63,456,988 (USA)"	USA
2859480	"The Freshman"	6.4	14343	"$21,460,601 (USA)"	USA
2859547	"The Frighteners"	7.2	61081	"$16,759,216 (USA)"	USA
2859557	"The Frisco Kid"	6.4	5961	"$9,346,177 (USA)"	USA
2859695	"The Fugitive"	7.8	184707	"$183,875,760 (USA)"	USA
2859721	"The Full Monty"	7.2	73883	"$45,950,122 (USA)"	USA
2859776	"The Funhouse"	5.9	7232	"$7,886,857 (USA)"	USA
2860137	"The Game"	7.8	209912	"$48,323,648 (USA)"	USA
2860231	"The Game Plan"	6.2	35487	"$90,648,202 (USA)"	USA
2860355	"The Garbage Pail Kids Movie"	2.8	5037	"$1,576,615 (USA)"	USA
2860489	"The Gate"	5.9	8524	"$13,539,458 (USA)"	USA
2860500	"The Gate II: Trespassers"	4.6	1008	"$2,032,973 (USA)"	USA
2860721	"The General's Daughter"	6.2	36957	"$102,705,852 (USA)"	USA
2860912	"The Getaway"	7.5	17751	"$36,734,619 (USA)"	USA
2860914	"The Getaway"	5.7	12587	"$16,096,000 (USA)"	USA
2860955	"The Ghost and the Darkness"	6.8	40473	"$38,619,405 (USA)"	USA
2861182	"The Gift"	6.7	45262	"$12,008,642 (USA)"	USA
2861971	"The Girl with the Dragon Tattoo"	7.9	267349	"$102,515,793 (USA)"	USA
2862177	"The Glass House"	5.7	22685	"$18,001,232 (USA)"	USA
2862190	"The Glass Menagerie"	7.2	1472	"$895,904 (USA)"	USA
2862196	"The Glass Shield"	6.6	2595	"$3,313,633 (USA)"	USA
2862227	"The Glimmer Man"	5.3	13501	"$20,100,000 (USA)"	USA
2862494	"The Godfather: Part II"	9.1	592102	"$57,300,000 (USA)"	USA
2862495	"The Godfather: Part III"	7.6	201578	"$66,676,062 (USA)"	USA
2862519	"The Gods Must Be Crazy II"	6.7	10535	"$6,291,444 (USA)"	USA
2862589	"The Gold Rush"	8.3	49790	"$5,450,000 (USA)"	USA
2862661	"The Golden Child"	5.8	33306	"$79,817,937 (USA)"	USA
2862669	"The Golden Compass"	6.1	129729	"$70,107,728 (USA)"	USA
2863052	"The Good Mother"	5.9	1182	"$4,764,606 (USA)"	USA
2863136	"The Good Son"	6.3	24930	"$44,594,000 (USA)"	USA
2863221	"The Goodbye Girl"	7.4	8208	"$102,000,000 (USA)"	USA
2863252	"The Goonies"	7.8	143217	"$61,389,680 (USA)"	USA
2863440	"The Graduate"	8.1	173894	"$104,945,305 (USA)"	USA
2864003	"The Great Gatsby"	7.3	268437	"$144,840,419 (USA)"	USA
2864189	"The Great Outdoors"	6.5	23028	"$41,455,230 (USA)"	USA
2864233	"The Great Race"	7.3	10420	"$25,333,333 (USA)"	USA
2864381	"The Great Waldo Pepper"	6.6	3733	"$20,642,922 (USA)"	USA
2864409	"The Great White Hype"	5.4	6768	"$7,874,000 (USA)"	USA
2864598	"The Greatest Show on Earth"	6.7	7771	"$14,000,000 (USA)"	USA
2864615	"The Greatest Story Ever Told"	6.5	5473	"$15,473,333 (USA)"	USA
2864679	"The Green Berets"	5.6	8475	"$21,707,027 (USA)"	USA
2864762	"The Green Mile"	8.5	551859	"$136,801,374 (USA)"	USA
2864870	"The Grey"	6.8	170883	"$51,580,136 (USA)"	USA
2864928	"The Grifters"	7.0	18092	"$13,446,769 (USA)"	USA
2865019	"The Groove Tube"	5.9	1492	"$20,447,000 (USA)"	USA
2865083	"The Grudge"	5.8	93064	"$110,359,362 (USA)"	USA
2865087	"The Grudge 2"	4.9	32364	"$39,143,839 (USA)"	USA
2865116	"The Guardian"	5.2	3001	"$17,037,887 (USA)"	USA
2865256	"The Guilt Trip"	5.8	25395	"$37,134,215 (USA)"	USA
2865342	"The Gun in Betty Lou's Handbag"	4.9	1270	"$3,721,911 (USA)"	USA
2865399	"The Guns of Navarone"	7.6	31103	"$28,900,000 (USA)"	USA
2865707	"The Hand"	5.3	3823	"$2,447,576 (USA)"	USA
2865762	"The Hand That Rocks the Cradle"	6.5	25137	"$88,036,683 (USA)"	USA
2865779	"The Handmaid's Tale"	6.0	4769	"$4,960,385 (USA)"	USA
2865852	"The Hangover Part III"	5.9	152267	"$112,200,072 (USA)"	USA
2866043	"The Hard Way"	6.3	12536	"$25,895,485 (USA)"	USA
2866332	"The Haunted Mansion"	4.9	26165	"$75,847,266 (USA)"	USA
2866365	"The Haunting"	7.7	22353	"$2,616,000 (USA)"	USA
2866366	"The Haunting"	4.8	52106	"$91,411,151 (USA)"	USA
2866376	"The Haunting in Connecticut"	5.9	41965	"$55,389,516 (USA)"	USA
2866858	"The Heat"	6.7	102924	"$159,582,188 (USA)"	USA
2866882	"The Heavenly Kid"	6.2	2426	"$3,852,271 (USA)"	USA
2867014	"The Help"	8.1	248616	"$169,708,112 (USA)"	USA
2867219	"The Hidden"	7.0	11004	"$9,747,988 (USA)"	USA
2867523	"The Hills Have Eyes"	6.4	107778	"$41,778,863 (USA)"	USA
2867783	"The Hitcher"	7.3	30235	"$5,844,868 (USA)"	USA
2867784	"The Hitcher"	5.6	31462	"$16,472,961 (USA)"	USA
2867818	"The Hitman"	5.2	2157	"$4,654,288 (USA)"	USA
2867888	"The Hobbit: The Desolation of Smaug"	8.1	323308	"$258,366,855 (USA)"	USA
2868060	"The Hollywood Knights"	6.2	3169	"$10,000,000 (USA)"	USA
2868570	"The Horror Show"	4.8	2004	"$1,738,897 (USA)"	USA
2868615	"The Horse Whisperer"	6.5	28633	"$75,383,563 (USA)"	USA
2868641	"The Hospital"	7.2	3684	"$19,711,560 (USA)"	USA
2868656	"The Host"	5.9	71595	"$26,627,201 (USA)"	USA
2868687	"The Hot Chick"	5.5	63831	"$35,081,594 (USA)"	USA
2868721	"The Hot Spot"	6.4	6963	"$1,293,976 (USA)"	USA
2868739	"The Hotel New Hampshire"	6.0	6068	"$5,100,000 (USA)"	USA
2869019	"The House of the Spirits"	6.9	14630	"$6,265,311 (USA)"	USA
2869043	"The House on Carroll Street"	6.2	1539	"$459,824 (USA)"	USA
2869054	"The House on Sorority Row"	6.0	2759	"$1,292,888 (USA)"	USA
2869054	"The House on Sorority Row"	6.0	2759	"$10,604,986 (USA)"	USA
2869054	"The House on Sorority Row"	6.0	2759	"$2,518,381 (USA)"	USA
2869054	"The House on Sorority Row"	6.0	2759	"$617,661 (USA)"	USA
2869200	"The Howling"	6.6	19083	"$17,986,000 (USA)"	USA
2869219	"The Hudsucker Proxy"	7.3	58078	"$2,869,369 (USA)"	USA
2869407	"The Hunchback of Notre Dame"	6.9	73785	"$100,138,851 (USA)"	USA
2869441	"The Hunger Games"	7.3	533479	"$408,010,692 (USA)"	USA
2869447	"The Hunger Games: Catching Fire"	7.8	340301	"$424,668,047 (USA)"	USA
2869548	"The Hunt for Red October"	7.6	123929	"$122,012,643 (USA)"	USA
2869564	"The Hunted"	5.9	3313	"$6,607,652 (USA)"	USA
2869848	"The Ice Pirates"	5.6	6750	"$14,255,801 (USA)"	USA
2869984	"The Illusionist"	7.6	240430	"$39,868,642 (USA)"	USA
2870413	"The Incredible Shrinking Woman"	5.3	3168	"$20,259,961 (USA)"	USA
2870441	"The Incredibly True Adventure of Two Girls in Love"	6.5	3037	"$1,977,544 (USA)"	USA
2870497	"The Indian in the Cupboard"	5.9	18393	"$35,617,599 (USA)"	USA
2870510	"The Indian Runner"	7.2	5968	"$191,125 (USA)"	USA
2870779	"The Inner Circle"	7.1	1451	"$583,979 (USA)"	USA
2871110	"The Internship"	6.3	123542	"$44,672,764 (USA)"	USA
2871113	"The Interpreter"	6.4	79182	"$72,708,161 (USA)"	USA
2871723	"The Island"	5.2	2421	"$15,716,828 (USA)"	USA
2871728	"The Island"	6.9	233731	"$35,818,913 (USA)"	USA
2871845	"The Italian Job"	7.0	241570	"$106,128,601 (USA)"	USA
2871910	"The Jackal"	6.3	77089	"$54,930,280 (USA)"	USA
2872031	"The January Man"	5.5	4589	"$4,611,062 (USA)"	USA
2872103	"The Jazz Singer"	6.9	5906	"$7,630,000 (USA)"	USA
2872105	"The Jazz Singer"	5.6	2609	"$27,118,000 (USA)"	USA
2872167	"The Jerk"	7.2	36773	"$73,691,419 (USA)"	USA
2872174	"The Jerky Boys"	4.5	1981	"$7,557,877 (USA)"	USA
2872248	"The Jewel of the Nile"	6.0	33469	"$75,973,200 (USA)"	USA
2872630	"The Journey of Natty Gann"	7.0	3499	"$2,135,577 (USA)"	USA
2872696	"The Joy Luck Club"	7.6	11638	"$32,861,136 (USA)"	USA
2872875	"The Jungle Book"	7.6	92671	"$141,843,612 (USA)"	USA
2872876	"The Jungle Book"	6.0	10927	"$44,342,956 (USA)"	USA
2872933	"The Juror"	5.5	12453	"$22,754,725 (USA)"	USA
2873007	"The Karate Kid"	7.2	98959	"$90,815,558 (USA)"	USA
2873013	"The Karate Kid, Part II"	5.8	40238	"$115,103,979 (USA)"	USA
2873014	"The Karate Kid, Part III"	4.8	26268	"$38,956,288 (USA)"	USA
2873056	"The Keep"	5.8	6846	"$3,758,840 (USA)"	USA
2873338	"The Kid"	8.4	45859	"$5,450,000 (USA)"	USA
2873342	"The Kid"	6.0	31049	"$69,691,949 (USA)"	USA
2873488	"The Kids Are All Right"	7.1	97177	"$20,811,365 (USA)"	USA
2873574	"The Killer Shrews"	3.7	2887	"$1,000,000 (USA)"	USA
2873740	"The King and I"	7.5	16835	"$21,300,000 (USA)"	USA
2873821	"The King of Comedy"	7.8	41960	"$2,500,000 (USA)"	USA
2873869	"The King of Kong"	8.2	27375	"$677,914 (USA)"	USA
2873992	"The King's Speech"	8.1	359886	"$138,797,449 (USA)"	USA
2874728	"The Lake House"	6.8	98569	"$52,330,111 (USA)"	USA
2874786	"The Land Before Time"	7.3	50973	"$48,092,846 (USA)"	USA
2875081	"The Last American Virgin"	6.1	5240	"$5,829,781 (USA)"	USA
2875169	"The Last Boy Scout"	6.9	65631	"$59,509,925 (USA)"	USA
2875455	"The Last Dragon"	6.8	7837	"$25,754,284 (USA)"	USA
2875697	"The Last House on the Left"	6.0	22097	"$3,100,000 (USA)"	USA
2876041	"The Last of the Mohicans"	7.8	94337	"$75,505,856 (USA)"	USA
2876147	"The Last Picture Show"	8.1	27239	"$29,133,000 (USA)"	USA
2876345	"The Last Seduction"	7.1	13227	"$6,138,485 (USA)"	USA
2876411	"The Last Song"	5.7	43401	"$62,950,384 (USA)"	USA
2876434	"The Last Stand"	6.4	96627	"$12,050,299 (USA)"	USA
2876438	"The Last Starfighter"	6.7	24786	"$28,733,290 (USA)"	USA
2876495	"The Last Supper"	6.8	11279	"$442,965 (USA)"	USA
2876553	"The Last Temptation of Christ"	7.6	34350	"$7,630,564 (USA)"	USA
2876553	"The Last Temptation of Christ"	7.6	34350	"$7,816,140 (USA)"	USA
2876553	"The Last Temptation of Christ"	7.6	34350	"$8,074,948 (USA)"	USA
2876553	"The Last Temptation of Christ"	7.6	34350	"$8,165,112 (USA)"	USA
2876553	"The Last Temptation of Christ"	7.6	34350	"$8,373,585 (USA)"	USA
2876641	"The Last Tycoon"	6.4	5293	"$1,819,912 (USA)"	USA
2876644	"The Last Unicorn"	7.5	16120	"$6,455,530 (USA)"	USA
2877062	"The Lawnmower Man"	5.3	24772	"$32,101,000 (USA)"	USA
2877145	"The League of Extraordinary Gentlemen"	5.8	122427	"$66,465,204 (USA)"	USA
2877330	"The Legend of Billie Jean"	6.4	5416	"$3,099,497 (USA)"	USA
2877575	"The Legend of the Lone Ranger"	5.0	1281	"$12,617,845 (USA)"	USA
2877618	"The Legend of Zorro"	5.9	57577	"$46,464,023 (USA)"	USA
2878601	"The Lincoln Lawyer"	7.3	147875	"$58,009,200 (USA)"	USA
2878737	"The Lion King"	8.5	453480	"$312,900,000 (USA)"	USA
2878985	"The Little Drummer Girl"	6.1	1381	"$7,828,841 (USA)"	USA
2879118	"The Little Mermaid"	7.6	123418	"$111,543,479 (USA)"	USA
2879208	"The Little Rascals"	6.2	28379	"$51,764,950 (USA)"	USA
2879458	"The Living End"	6.5	1711	"$692,585 (USA)"	USA
2879824	"The Lonely Guy"	6.2	4600	"$5,718,573 (USA)"	USA
2880117	"The Long Walk Home"	7.3	2178	"$4,803,039 (USA)"	USA
2880163	"The Longest Day"	7.8	38084	"$39,100,000 (USA)"	USA
2880268	"The Lookout"	7.1	45345	"$4,600,585 (USA)"	USA
2880300	"The Lorax"	6.5	65275	"$214,030,500 (USA)"	USA
2880364	"The Lords of Discipline"	6.6	1820	"$11,787,127 (USA)"	USA
2880452	"The Lost Boys"	7.2	77471	"$32,222,567 (USA)"	USA
2880811	"The Lost World: Jurassic Park"	6.4	200958	"$229,086,679 (USA)"	USA
2881397	"The Lucky One"	6.5	51348	"$60,457,138 (USA)"	USA
2882217	"The Magnificent Seven"	7.8	54750	"$4,905,000 (USA)"	USA
2882340	"The Main Event"	5.9	1633	"$42,800,000 (USA)"	USA
2883418	"The Mambo Kings"	6.4	3829	"$6,742,168 (USA)"	USA
2883740	"The Man in the Gray Flannel Suit"	7.2	2181	"$10,875,000 (USA)"	USA
2883750	"The Man in the Iron Mask"	6.4	102228	"$56,968,902 (USA)"	USA
2883759	"The Man in the Moon"	7.4	10479	"$2,853,801 (USA)"	USA
2884079	"The Man Who Knew Too Much"	7.5	34423	"$10,250,000 (USA)"	USA
2884111	"The Man Who Loved Women"	5.1	1520	"$10,964,231 (USA)"	USA
2884305	"The Man with One Red Shoe"	5.6	9879	"$8,600,000 (USA)"	USA
2884383	"The Man Without a Face"	6.7	19774	"$24,760,338 (USA)"	USA
2884441	"The Mangler"	3.8	5876	"$1,781,383 (USA)"	USA
2884449	"The Manhattan Project"	6.1	3737	"$3,900,000 (USA)"	USA
2884902	"The Marrying Man"	5.6	3693	"$12,454,768 (USA)"	USA
2885023	"The Mask"	6.8	205887	"$119,938,730 (USA)"	USA
2885048	"The Mask of Zorro"	6.7	113494	"$94,095,523 (USA)"	USA
2885150	"The Master"	7.1	78454	"$16,377,274 (USA)"	USA
2885360	"The Matrix"	8.7	914285	"$171,479,930 (USA)"	USA
2885368	"The Matrix Revolutions"	6.7	309316	"$139,313,948 (USA)"	USA
2885507	"The Mean Season"	6.1	2459	"$4,349,446 (USA)"	USA
2885588	"The Mechanic"	6.5	97026	"$29,121,498 (USA)"	USA
2885965	"The Merchant of Venice"	7.1	26340	"$3,765,585 (USA)"	USA
2886187	"The Meteor Man"	4.9	4498	"$8,023,147 (USA)"	USA
2886412	"The Midnight Meat Train"	6.2	41391	"$83,361 (USA)"	USA
2886493	"The Mighty Ducks"	6.4	36519	"$50,752,337 (USA)"	USA
2886515	"The Mighty Quinn"	6.1	2902	"$4,557,214 (USA)"	USA
2886557	"The Milagro Beanfield War"	6.9	4654	"$13,825,794 (USA)"	USA
2886638	"The Milky Way"	6.8	1010	"$1,170,000 (USA)"	USA
2887444	"The Mist"	7.2	181277	"$25,593,755 (USA)"	USA
2887603	"The Moderns"	6.7	1244	"$2,011,497 (USA)"	USA
2887739	"The Money Pit"	6.2	31311	"$37,499,651 (USA)"	USA
2887891	"The Monster Squad"	7.2	14975	"$3,769,990 (USA)"	USA
2888095	"The Morning After"	6.0	4076	"$25,147,055 (USA)"	USA
2888188	"The Mortal Instruments: City of Bones"	6.0	80371	"$31,165,421 (USA)"	USA
2888223	"The Mosquito Coast"	6.6	19286	"$14,302,779 (USA)"	USA
2888414	"The Mothman Prophecies"	6.5	57092	"$35,746,370 (USA)"	USA
2888715	"The Mummy Returns"	6.3	213311	"$202,019,785 (USA)"	USA
2888740	"The Muppet Christmas Carol"	7.7	27472	"$27,281,507 (USA)"	USA
2888743	"The Muppet Movie"	7.7	22078	"$76,657,000 (USA)"	USA
2888748	"The Muppets"	7.2	66575	"$88,631,237 (USA)"	USA
2888756	"The Muppets Take Manhattan"	6.9	12822	"$25,534,703 (USA)"	USA
2888897	"The Music Man"	7.7	11774	"$14,953,846 (USA)"	USA
2888920	"The Music of Chance"	7.2	1675	"$313,967 (USA)"	USA
2889452	"The Naked Gun 2½: The Smell of Fear"	6.8	68661	"$86,930,411 (USA)"	USA
2889453	"The Naked Gun: From the Files of Police Squad!"	7.6	92171	"$78,041,829 (USA)"	USA
2889534	"The Namesake"	7.6	14948	"$8,661,334 (USA)"	USA
2889676	"The Natural"	7.6	30774	"$47,951,979 (USA)"	USA
2890033	"The Net"	5.8	42368	"$50,727,965 (USA)"	USA
2890066	"The Neverending Story II: The Next Chapter"	4.9	14730	"$17,373,527 (USA)"	USA
2890089	"The New Adventures of Pippi Longstocking"	5.9	2812	"$3,569,939 (USA)"	USA
2890644	"The Next Best Thing"	4.6	8604	"$14,990,582 (USA)"	USA
2890695	"The Next Karate Kid"	4.2	14689	"$8,914,777 (USA)"	USA
2890875	"The Night Flier"	5.9	6111	"$125,397 (USA)"	USA
2891070	"The Night We Never Met"	6.0	1929	"$1,884,814 (USA)"	USA
2891120	"The Nightmare Before Christmas"	8.1	183745	"$50,003,043 (USA)"	USA
2891538	"The Nude Bomb"	5.0	2376	"$14,662,035 (USA)"	USA
2891577	"The Nun's Story"	7.6	5843	"$12,800,000 (USA)"	USA
2891644	"The Nutty Professor"	6.7	10386	"$7,630,000 (USA)"	USA
2891645	"The Nutty Professor"	5.5	71943	"$128,814,019 (USA)"	USA
2891731	"The Object of Beauty"	5.6	1480	"$5,186,392 (USA)"	USA
2891808	"The Octagon"	5.0	3143	"$18,971,000 (USA)"	USA
2891831	"The Odd Couple"	7.7	21572	"$44,527,234 (USA)"	USA
2891837	"The Odd Life of Timothy Green"	6.6	31661	"$51,853,450 (USA)"	USA
2892367	"The Omega Code"	3.5	4531	"$12,614,346 (USA)"	USA
2892369	"The Omega Man"	6.6	19414	"$8,720,000 (USA)"	USA
2892373	"The Omen"	5.5	43458	"$54,607,383 (USA)"	USA
2892572	"The Onion Field"	7.0	2960	"$9,890,597 (USA)"	USA
2892769	"The Opposite of Sex"	6.5	17310	"$5,881,367 (USA)"	USA
